0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.007496535214784217,0.008972267536691447,1.0,0.009701398513342951,0.0038395372609585365,1.0,0.00603964045708949,0.0007988540576207015,1.0,0.009434576094761837,0.00452588857461933,1.0,0.009851517474402272,0.008282808203290415,1.0,0.009155816883691159,0.0016031350196072935,1.0,0.1855286016283344,0.008100375719521935,1.0,0.17485321124645736,0.001827254199142203,1.0,0.002252823962450634,0.003436215254382091,1.0,0.0,0.0,1.0,0.007093173468781799,0.002119111384182304,0.007248018120044719,0.01332845561317697,0.006384436130105087,0.009361879192312017,0.09785165552910513,0.09811485516370766,0.0,0.008303696475572053
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.007496535214784217,0.008972267536691447,1.0,0.009701398513342951,0.0038395372609585365,1.0,0.00603964045708949,0.0007988540576207015,1.0,0.009434576094761837,0.00452588857461933,1.0,0.009851517474402272,0.008282808203290415,1.0,0.009155816883691159,0.0016031350196072935,1.0,0.1855286016283344,0.008100375719521935,1.0,0.17485321124645736,0.001827254199142203,1.0,0.002252823962450634,0.003436215254382091,1.0,0.0,0.0,1.0,0.007093173468781799,0.002119111384182304,0.007248018120044719,0.01332845561317697,0.006384436130105087,0.009361879192312017,0.09785165552910513,0.09811485516370766,0.0,0.008303696475572053
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.007528033261877454,0.008945078847190757,1.0,0.009701398513342951,0.0038395372609585365,1.0,0.00603964045708949,0.0007988540576207015,1.0,0.009434576094761837,0.00452588857461933,1.0,0.009851517474402272,0.008282808203290415,1.0,0.009155816883691159,0.0016031350196072935,1.0,0.1855286016283344,0.008100375719521935,1.0,0.17485321124645736,0.001827254199142203,1.0,0.002252823962450634,0.003436215254382091,1.0,0.0,0.0,1.0,0.007093173468781799,0.002119111384182304,0.007248018120044719,0.01332845561317697,0.006384436130105087,0.009361879192312017,0.09785165552910513,0.09811485516370766,0.0,0.008261134094809108
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.014961572382503618,0.008564437194053198,0.5342784396316063,0.008567468816977453,0.000772893864194657,1.0,0.012107636033661606,0.00366370998840182,1.0,0.007482594833746248,0.009076374369755058,1.0,0.011668512051826951,9.939369843436907e-05,1.0,0.003695926081519474,0.008282864267883383,1.0,0.1863030328400157,0.003240150287822985,1.0,0.17785365096605688,0.0,1.0,0.004061429115353121,0.00015340246675066282,0.5345808005827024,0.0,0.0,0.5367233174711004,0.007507326711859719,0.004986118168375242,0.012878501893212047,0.005243549172440964,0.011447806537638883,0.006016519162812983,0.09959609158613603,0.0962424654711782,0.0,0.009141503339129997
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.010394355549934176,0.003670473083175807,0.11932228962999147,0.004913695350936109,0.0005983694431961339,1.0,0.012419542348354184,0.01063302297387736,1.0,0.005855943782890449,0.0,1.0,0.0032933026715937785,0.0119603750455326,1.0,0.012823743525217424,0.00504690654311446,1.0,0.18500533729614688,0.00020681810347866758,1.0,0.0,0.44005200646569165,0.22567685142533378,0.0,0.0011658587470293469,0.11784643827560615,0.0,0.0,0.11809653297083855,0.00782806460081531,0.00727356183062966,0.008823226603517753,0.013966311326470304,0.007864201306389873,0.0009442948747846458,0.2986981293197175,0.0,0.0,0.004729352541062326
0.007370543026340215,0.008863512778646054,0.9999371326187401,0.009543908277706237,0.0037398090204447954,1.0,0.0060679955766289595,0.0006886672910297875,1.0,0.009239377968626172,0.004476694133572323,1.0,0.009936689095226825,0.008315939436101871,1.0,0.00918381632371279,0.0016625103906875438,1.0,0.18548674048174973,0.008100375719550357,1.0,0.17493080882542245,0.0018623937029929039,0.9998976406162257,0.002252823962450634,0.003466895747735066,0.9998599400543355,0.0,0.0,0.9999184228416169,0.006818965661160803,0.001904342615581811,0.007357455262336998,0.01300270577029039,0.006508393270962642,0.00936105195194159,0.09781389189937073,0.09811485516370766,0.0,0.00804653009070222
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.010740834068286631,0.009488852637261402,0.9083707918146473,0.013890638780409859,0.007679074521846019,1.0,0.007457396432911878,0.0013773345820453642,1.0,0.009987637451956743,0.0014512360103680066,1.0,0.011867245833698803,0.010303813404888729,1.0,0.006019879602433775,0.0022265764161062407,1.0,0.18450300353723037,0.00861742097822571,0.9085369723896974,0.17469801608855562,0.0018975332067867612,0.9088233788832696,0.0028239624317905054,0.0026692029207993073,0.907756519790496,0.0,0.0,0.910727396329051,0.011182492754983286,0.0051785617011432805,0.0005734963832466633,0.016486182493252954,0.005398783847482491,0.009322585275029383,0.09876326142947534,0.09886994332137533,0.0,0.00922528402548295
0.007496535214784217,0.008945078847176546,1.0,0.009701398513342951,0.0038395372609585365,1.0,0.00603964045708949,0.0007988540576207015,1.0,0.009434576094761837,0.00452588857461933,1.0,0.009851517474402272,0.008282808203290415,1.0,0.009155816883691159,0.0016031350196072935,1.0,0.1855286016283344,0.008100375719521935,1.0,0.17485321124645736,0.001827254199142203,1.0,0.002252823962450634,0.003436215254382091,1.0,0.0,0.0,1.0,0.007093173468781799,0.002119111384182304,0.007248018120044719,0.01332845561317697,0.006384436130105087,0.009361879192312017,0.09785165552910513,0.09811485516370766,0.0,0.008261134094809108
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.017985384906126,0.0053289831430021195,0.5267343538805278,0.010173869220139409,0.008028123363800432,1.0,0.005841154620455313,0.005454244945141795,1.0,0.012037217776054376,0.0007379166154635186,1.0,0.004627658064308093,0.004307060265730911,1.0,0.008175836483317767,0.004275026718872255,1.0,0.19197521820123598,0.005618558477777924,1.0,0.17477561366749228,0.0027057417949265528,1.0,0.05831958370355039,0.058016812910366866,0.9875906888148194,0.0,0.0,0.5293541808293725,0.021397799162670594,0.005459413167791638,0.010814067439206099,0.008605082891406823,0.0009110206476421467,0.00548667171006656,0.10224523051446965,0.12098499144751429,0.026390165779602626,0.003965021787465162
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.015497039183586026,0.008265361609517186,0.5339012353440751,0.008598966864099111,0.0007728938641804461,1.0,0.012135991153201076,0.0031678695388563938,1.0,0.007157264623600668,0.00892879104665667,1.0,0.011838855293447637,9.939369843436907e-05,1.0,0.003667926641497843,0.008401615010086516,1.0,0.18626117169344525,0.003378029023451745,1.0,0.17785365096605688,0.0,1.0,0.004061429115353121,0.00015340246675066282,0.5345808005827024,0.0,0.0,0.5367233174711004,0.007403965996822137,0.004730717470579293,0.012843039683346547,0.00507982150273989,0.011570905843598212,0.006094279756986509,0.0995558915932051,0.0962424654711782,0.0,0.00922214785006048
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.009795892654665295,0.0,0.2255681639581013,0.0008189492251773345,0.004612431125181615,0.0,0.009357189440549973,0.008759847942215515,0.0,0.008230854317133662,0.007723527241466854,0.0,0.014166879595720161,0.01262299970179015,0.0,0.010499790004189435,0.006917230732653934,0.0,0.18548674048177816,0.0,0.4283719454141419,0.1725252838777891,0.003338252863855473,0.433184912226821,0.0013643863434396053,0.0006136098668747536,0.22880192722493575,0.0,0.0,0.23211420802179816,0.0,0.007678988113141827,0.010807203785702768,0.014907745427343855,0.007156058608984495,0.00613729625586501,0.10471813917074257,0.09526170938551104,0.0,0.006070739572898276
0.0,0.012860250135972251,0.6266934900826726,0.008504472722776768,0.009848163753773065,1.0,0.003544389939591497,0.005096137953756852,1.0,0.010768429956371506,0.0112163325544401,1.0,0.01010703233684751,0.004141404101630997,1.0,0.0004759904802398296,0.012201638760231504,1.0,0.1829122799672973,0.0012409086208577946,0.6225007933989417,0.17681901657999788,0.0037599269098222976,0.6250831669993318,0.002570123112064948,0.0021783150273506635,0.6228745903246846,0.0,0.0,0.6254520734195381,0.006881479358227693,0.012406133546001286,0.0053925437843886925,0.004384831654704158,0.008196612324248065,0.0,0.09997169758072744,0.09622856563503035,0.0,0.006969029819657635
0.007496535214784217,0.008945078847176546,1.0,0.009701398513342951,0.0038395372609585365,1.0,0.00603964045708949,0.0007988540576207015,1.0,0.009434576094761837,0.00452588857461933,1.0,0.009851517474402272,0.008282808203290415,1.0,0.009155816883691159,0.0016031350196072935,1.0,0.1855286016283344,0.008100375719521935,1.0,0.17485321124645736,0.001827254199142203,1.0,0.002252823962450634,0.003436215254382091,1.0,0.0,0.0,1.0,0.007093173468781799,0.002119111384182304,0.007248018120044719,0.01332845561317697,0.006384436130105087,0.009361879192312017,0.09785165552910513,0.09811485516370766,0.0,0.008261134094809108
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.015276552853720204,0.008238172920002285,0.5339012353440609,0.008567468816977453,0.0008975541648510443,1.0,0.012192701392251593,0.00330560299707372,1.0,0.0071572646236148785,0.00880580494407468,1.0,0.011753683672623083,0.0,1.0,0.003667926641497843,0.008282864267883383,1.0,0.18628210226673048,0.0033435593395267915,1.0,0.17790538268538114,7.027900765876893e-05,1.0,0.004061429115353121,0.00015340246675066282,0.5345808005827024,0.0,0.0,0.5367233174711004,0.007199375715487122,0.005028536116434168,0.01280605221713671,0.00507982150273989,0.011488553694661618,0.006054985839718086,0.0995558915932051,0.0962424654711782,0.0,0.00922214785006048
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.007496535214798428,0.008972267536691447,1.0,0.009701398513342951,0.0038395372609585365,1.0,0.00603964045708949,0.0007988540576207015,1.0,0.009434576094761837,0.00452588857461933,1.0,0.009851517474402272,0.008282808203290415,1.0,0.009155816883691159,0.0016031350196072935,1.0,0.1855286016283344,0.008100375719521935,1.0,0.17485321124645736,0.001827254199142203,1.0,0.002252823962450634,0.003436215254382091,1.0,0.0,0.0,1.0,0.007162790995046464,0.002119111384182304,0.007248018120044719,0.01332845561317697,0.006384436130105087,0.009361879192312017,0.09785165552910513,0.09811485516370766,0.0,0.008261134094794897
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.007496535214784217,0.008945078847176546,1.0,0.009701398513342951,0.0038395372609585365,1.0,0.00603964045708949,0.0007988540576207015,1.0,0.009434576094761837,0.00452588857461933,1.0,0.009851517474402272,0.008282808203290415,1.0,0.009155816883691159,0.0016031350196072935,1.0,0.1855286016283344,0.008100375719521935,1.0,0.17485321124645736,0.001827254199142203,1.0,0.002252823962450634,0.003436215254382091,1.0,0.0,0.0,1.0,0.007093173468781799,0.002119111384182304,0.007248018120044719,0.01332845561317697,0.006384436130105087,0.009361879192312017,0.09785165552910513,0.09811485516370766,0.0,0.008261134094809108
0.014615093864193796,0.008210984230530016,0.534026970106595,0.008598966864127533,0.0,1.0,0.011852439958047967,0.0037463500633379,1.0,0.007319929728666352,0.00890419382609764,1.0,0.011924026914257979,3.313123276882379e-05,1.0,0.003555928881482373,0.0081047381546,1.0,0.18626117169344525,0.0032056806038980312,1.0,0.17813817542224797,0.00045681354980331434,1.0,0.004061429115353121,0.00015340246675066282,0.5345808005827024,0.0,0.0,0.5367233174711004,0.0064822441564800215,0.005158468988902598,0.012916251987597605,0.005491698921865407,0.011528443016807444,0.005855207291958209,0.09967324308772874,0.09635979644098569,0.0,0.009178689419179875
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.008126496157288443,0.012751495377941069,0.9948448747367138,0.010173869220139409,0.0024682739534966913,1.0,0.0050188561544786126,0.0005233871411718383,1.0,0.009467109115746553,0.0038863608412356143,1.0,0.009539221531426278,0.009044826557996544,1.0,0.009295814083756682,0.001068756679714511,1.0,0.18462858697692752,0.008410602874775464,0.9950809266899228,0.17506013812366916,0.0024246257642346336,0.9955217769588813,0.001681685493096552,0.003497576241059619,0.9947337460432948,0.0,0.0,0.9953772943575387,0.007660769422834335,0.0035394428871384775,0.00804648981320355,0.01562234848581312,0.006014280377321768,0.010071651424077288,0.09754548588593082,0.09803963252103642,0.0,0.010484234446138885
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.007496535214784217,0.008945078847176546,1.0,0.009701398513342951,0.0038395372609585365,1.0,0.00603964045708949,0.0007988540576207015,1.0,0.009434576094761837,0.00452588857461933,1.0,0.009851517474402272,0.008282808203290415,1.0,0.009155816883691159,0.0016031350196072935,1.0,0.1855286016283344,0.008100375719521935,1.0,0.17485321124645736,0.001827254199142203,1.0,0.002252823962450634,0.003436215254382091,1.0,0.0,0.0,1.0,0.007093173468781799,0.002119111384182304,0.007248018120044719,0.01332845561317697,0.006384436130105087,0.009361879192312017,0.09785165552910513,0.09811485516370766,0.0,0.008261134094809108
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.010362857502840939,0.0073953235454240485,0.0,0.010110873125910302,0.0036899449001310813,1.0,0.005245697110609626,0.004297283896164572,1.0,0.0005205283362670343,0.005731152379809146,1.0,0.007495102631821737,0.001258986846892185,1.0,0.009575808483830883,0.007570359814721428,1.0,0.18335182200637234,0.0009996208334257517,1.0,0.17619823594836248,0.0028111603064076007,0.0,0.0002538393196829247,0.0033441737743515887,0.0,0.0,0.0,0.0,0.007610332235444162,0.010992946118498992,0.007444776187711,0.0051028457062827215,0.004053698748101908,0.0030314223115865957,0.09842541906461832,0.0962911148976886,0.0,0.00823380456608902
0.007748519591785907,0.011364872213192712,0.9953792474774446,0.010016378984573748,0.0038146052008158904,1.0,0.005075566393486497,0.0002754669163920198,1.0,0.009239377968626172,0.003664985856616454,1.0,0.009113363427346144,0.008945432859547964,1.0,0.009547809043823463,0.0010687566797003,1.0,0.18464951755024117,0.008410602874789674,1.0,0.1750860039833526,0.0022840677489313066,0.9957776754183811,0.001776875237979425,0.003650978707767649,0.9951259138911439,0.0,0.0,0.9955676410604894,0.008031944499208521,0.004307430999404005,0.007457740866577467,0.015129459980101956,0.005191616722811432,0.01023461777566581,0.0975446737648582,0.09819661890573883,0.0,0.009325193614031946
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
