event_id,begin_time_utc,begin_lat,begin_lon,cape,cin,temp_2m,dewpoint_2m,surface_pressure,tcwv,shear_0_1km,shear_0_3km,ef_category,ef_binary,tor_f_scale_raw,cz_timezone,begin_date_time_raw
790531,2018-10-11T23:00:00+00:00,37.3822,-76.9038,116.875,4.640707969665527,297.725341796875,296.496337890625,99184.875,62.650577545166016,19.096860918169305,16.76038336308477,0.0,0,EF0,EST-5,11-OCT-18 18:02:00
790532,2018-10-11T23:00:00+00:00,37.2574,-76.4343,63.875,53.875083923339844,298.781982421875,296.806884765625,99268.875,61.445499420166016,18.777201106357726,11.98872343444718,0.0,0,EF0,EST-5,11-OCT-18 18:22:00
787027,2018-10-29T14:00:00+00:00,41.533,-70.6639,150.6875,,286.115478515625,284.309814453125,100530.4375,18.17304039001465,6.651758162614536,13.173015291741002,0.0,0,EF0,EST-5,29-OCT-18 08:58:00
789391,2018-10-11T08:00:00+00:00,33.8058,-80.6386,627.125,58.062713623046875,299.537353515625,298.06689453125,99357.25,61.78324890136719,20.57991475862768,23.18515920174349,0.0,0,EF0,EST-5,11-OCT-18 03:22:00
790533,2018-10-11T23:00:00+00:00,37.3529,-76.7703,108.0,18.15633201599121,298.076904296875,296.418212890625,99120.875,65.81658935546875,20.226251841845624,15.24750018506245,1.0,0,EF1,EST-5,11-OCT-18 18:23:00
790534,2018-10-12T00:00:00+00:00,37.5235,-76.6093,364.9375,2.89066743850708,297.525634765625,296.44580078125,99029.9375,69.33133697509766,15.94759441887676,15.930831382400452,0.0,0,EF0,EST-5,11-OCT-18 18:47:00
790535,2018-10-12T00:00:00+00:00,37.7224,-76.7115,268.0625,0.7969175577163696,297.152587890625,296.07470703125,99218.9375,62.16727066040039,17.133890833651623,15.89351824896894,0.0,0,EF0,EST-5,11-OCT-18 19:13:00
789508,2018-10-28T22:00:00+00:00,45.5893,-122.6772,452.25,,287.27978515625,283.5068359375,99918.375,16.179771423339844,8.94960150965051,14.74454665957294,0.0,0,EF0,PST-8,28-OCT-18 13:57:00
777914,2018-10-02T21:00:00+00:00,41.1363,-73.5031,430.875,59.95329666137695,294.2646484375,292.0068359375,100554.875,43.11962127685547,11.274881548648354,13.115974569756537,1.0,0,EF1,EST-5,02-OCT-18 16:29:00
777913,2018-10-03T03:00:00+00:00,40.8221,-73.1446,807.8125,14.765727996826172,293.22802734375,291.875244140625,101454.0,47.43400955200195,12.45971375477622,13.203608273730666,0.0,0,EF0,EST-5,02-OCT-18 22:20:00
789387,2018-10-11T04:00:00+00:00,33.5016,-80.8805,896.5,34.15243148803711,299.285888671875,297.82177734375,99778.6875,59.084205627441406,16.297972949285764,19.782068148232444,0.0,0,EF0,EST-5,10-OCT-18 22:48:00
789590,2018-10-29T12:00:00+00:00,41.4107,-71.8688,98.5,22.407081604003906,284.492431640625,283.71337890625,99696.625,18.06106185913086,9.807999738528732,15.863734627602218,0.0,0,EF0,EST-5,29-OCT-18 06:58:00
788306,2018-10-13T18:00:00+00:00,32.4282,-96.8961,773.125,4.375054836273193,293.375,293.121337890625,98578.1875,51.448890686035156,15.499430684646287,19.83244222094531,0.0,0,EF0,CST-6,13-OCT-18 11:47:00
788309,2018-10-13T18:00:00+00:00,31.9523,-97.1283,1226.375,54.37505340576172,294.556640625,293.660400390625,98561.1875,51.152992248535156,14.075757853018203,16.654050416859157,0.0,0,EF0,CST-6,13-OCT-18 11:52:00
789815,2018-11-01T05:00:00+00:00,30.1411,-93.4728,616.9375,1.8545117378234863,294.489013671875,294.31512451171875,100407.4375,57.5244255065918,17.32260093406431,24.712439716299354,1.0,0,EF1,CST-6,31-OCT-18 22:50:00
789816,2018-11-01T05:00:00+00:00,30.1755,-93.2231,487.0625,1.6045117378234863,294.666748046875,294.34246826171875,100408.4375,59.2031364440918,16.263256994679324,24.471100901525293,1.0,0,EF1,CST-6,31-OCT-18 23:15:00
789818,2018-11-01T06:00:00+00:00,30.1758,-93.0467,757.875,0.29702287912368774,293.617919921875,293.5711669921875,100433.25,55.06604766845703,13.418427495162097,20.899976881134737,1.0,0,EF1,CST-6,31-OCT-18 23:30:00
778619,2018-10-08T21:00:00+00:00,39.8453,-95.6301,663.375,39.29693603515625,297.1787109375,294.08349609375,96991.8125,45.38267517089844,10.10397291355077,19.18984797006175,0.0,0,EF0,CST-6,08-OCT-18 15:19:00
788310,2018-10-13T18:00:00+00:00,31.9641,-97.0938,1226.375,54.37505340576172,294.556640625,293.660400390625,98561.1875,51.152992248535156,14.075757853018203,16.654050416859157,1.0,0,EF1,CST-6,13-OCT-18 12:02:00
777900,2018-10-02T20:00:00+00:00,41.2389,-74.0499,603.375,25.218761444091797,295.419189453125,291.541748046875,99426.9375,41.899261474609375,9.588782804496217,14.558307083855414,1.0,0,EF1,EST-5,02-OCT-18 15:14:00
777908,2018-10-02T21:00:00+00:00,41.2023,-73.8108,604.875,10.031423568725586,294.82421875,292.1484375,99835.875,43.49755096435547,10.922297519371927,14.446939206441165,1.0,0,EF1,EST-5,02-OCT-18 15:44:00
789511,2018-10-29T21:00:00+00:00,45.5586,-123.1386,348.875,4.140625476837158,285.382568359375,283.6943664550781,98970.875,13.91047191619873,8.173493396579843,8.168421819229275,0.0,0,EF0,PST-8,29-OCT-18 13:17:00
789819,2018-11-01T03:00:00+00:00,30.7193,-93.2022,720.25,54.68978500366211,294.237548828125,293.8829650878906,100222.5,51.04389572143555,15.146999166761612,18.761086885162765,1.0,0,EF1,CST-6,31-OCT-18 20:40:00
789821,2018-11-01T05:00:00+00:00,30.8151,-93.1132,205.9375,8.385762214660645,293.890380859375,293.86395263671875,100019.4375,58.6211051940918,12.220246018096658,18.889958966136884,1.0,0,EF1,CST-6,31-OCT-18 22:43:00
789829,2018-11-01T05:00:00+00:00,30.7914,-92.6606,138.9375,43.65138626098633,294.089599609375,294.07098388671875,100096.4375,58.0576286315918,17.64481160319896,21.538246156096324,2.0,1,EF2,CST-6,31-OCT-18 23:17:00
789830,2018-11-01T05:00:00+00:00,30.8295,-92.5982,138.9375,43.65138626098633,294.089599609375,294.07098388671875,100096.4375,58.0576286315918,17.64481160319896,21.538246156096324,2.0,1,EF2,CST-6,31-OCT-18 23:23:00
789831,2018-11-01T06:00:00+00:00,30.9874,-92.264,154.25,18.06264877319336,293.283935546875,293.1160888671875,100101.25,57.20178985595703,17.41892850886693,27.20662348306581,2.0,1,EF2,CST-6,31-OCT-18 23:50:00
789832,2018-11-01T06:00:00+00:00,31.0081,-92.2183,154.25,18.06264877319336,293.283935546875,293.1160888671875,100101.25,57.20178985595703,17.41892850886693,27.20662348306581,2.0,1,EF2,CST-6,31-OCT-18 23:54:00
789833,2018-11-01T05:00:00+00:00,30.7091,-93.1008,205.9375,8.385762214660645,293.890380859375,293.86395263671875,100019.4375,58.6211051940918,12.220246018096658,18.889958966136884,1.0,0,EF1,CST-6,31-OCT-18 22:43:00
789834,2018-11-01T05:00:00+00:00,30.7388,-92.9772,191.5625,27.120136260986328,293.989013671875,293.96356201171875,100036.4375,59.3505973815918,15.53804008735427,20.550959396061657,1.0,0,EF1,CST-6,31-OCT-18 22:51:00
790136,2018-11-01T01:00:00+00:00,30.3585,-94.0958,1319.8125,21.97876739501953,295.9033203125,294.73040771484375,100535.625,52.42778015136719,15.037582970497088,15.290698197113578,0.0,0,EF0,CST-6,31-OCT-18 18:47:00
790137,2018-11-01T01:00:00+00:00,30.3588,-94.0947,1319.8125,21.97876739501953,295.9033203125,294.73040771484375,100535.625,52.42778015136719,15.037582970497088,15.290698197113578,1.0,0,EF1,CST-6,31-OCT-18 18:48:00
790138,2018-11-01T01:00:00+00:00,30.4032,-93.9711,933.8125,32.61939239501953,295.361328125,294.30853271484375,100433.625,50.50785827636719,14.644640097733962,15.607870489711502,0.0,0,EF0,CST-6,31-OCT-18 19:01:00
789522,2018-10-13T19:00:00+00:00,32.0451,-96.5944,1506.625,4.328182220458984,295.093505859375,293.6044921875,98896.0625,52.158302307128906,17.059264324726893,18.048841474440117,0.0,0,EF0,CST-6,13-OCT-18 12:50:00
788312,2018-10-13T18:00:00+00:00,32.0181,-96.9781,1119.0625,8.625054359436035,295.0751953125,293.864501953125,98735.1875,52.088539123535156,16.309217595918227,18.672412261247757,0.0,0,EF0,CST-6,13-OCT-18 12:13:00
778520,2018-10-07T20:00:00+00:00,34.61,-102.39,1646.375,26.375001907348633,291.791015625,290.193115234375,87773.9375,29.864425659179688,0.4153059253167148,11.846102021097813,,0,EFU,CST-6,07-OCT-18 13:31:00
782527,2018-10-28T22:00:00+00:00,39.4155,-82.2582,409.3125,,282.71240234375,282.0751953125,97039.375,13.32820987701416,13.399701425707503,20.259547739146754,0.0,0,EF0,EST-5,28-OCT-18 17:10:00
