XIIIIIII,YIIIIIII,ZIIIIIII,IXIIIIII,IYIIIIII,IZIIIIII,IIXIIIII,IIYIIIII,IIZIIIII,IIIXIIII,IIIYIIII,IIIZIIII,IIIIXIII,IIIIYIII,IIIIZIII,IIIIIXII,IIIIIYII,IIIIIZII,IIIIIIXI,IIIIIIYI,IIIIIIZI,IIIIIIIX,IIIIIIIY,IIIIIIIZ,cape,cin,dewpoint_2m,temp_2m,tcwv,surface_pressure,shear_0_1km,shear_0_3km,ef_binary,ef_class
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,1411.9375,10.817766189575195,288.2987670898437,292.450439453125,31.535690307617188,96782.3125,17.360458652145883,22.98722256203357,1,2
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,1363.125,97.70313262939452,291.822021484375,295.434326171875,39.79719543457031,99695.4375,13.807333314207389,17.354095201645066,0,0
0.9957063903485022,0.8767674785694055,0.6184820880245709,0.9972490662012632,0.9970755244811187,0.6180261233020019,0.9977941808771078,0.9992900645656562,0.6183310479921929,0.9973283061954277,0.998349624060495,0.6175755693582516,0.9976635514018142,0.9985950210023589,0.6194714142427173,0.9985983877430868,0.9997985648697636,0.6186524008350958,0.9226568865645106,0.7005958270988941,0.6183511374876645,1.0,1.0,0.6182740286298767,509.375,0.3518206477165222,293.6330871582031,294.65576171875,45.79886245727539,101341.25,13.07393743448424,12.566547832633878,0,0
0.995312874400355,0.8771616628619938,0.5005680655066556,0.9976585343347608,0.9981945232549236,0.5005559038662142,0.999520039356895,0.9982709308902997,0.5011674828599482,0.9978293771318931,0.998973684210867,0.5003271221531733,0.9971020345372779,0.9991962693675589,0.5019869608826752,0.9994562711072916,0.9992208641186409,0.5012860125260445,0.9223116628094488,0.7003297951553407,0.500696340257214,1.0,1.0,0.5011073619631929,361.3125,0.5275728106498718,293.0526123046875,294.9228515625,41.57947540283203,99770.6875,18.571637422640368,22.893993317962867,0,1
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,325.4375,284.6408996582031,287.70220947265625,288.010986328125,18.441431045532227,97973.4375,11.242318686572885,17.36211255939322,0,1
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,1617.8125,168.60952758789062,288.8670654296875,298.0654296875,39.6666259765625,95825.25,12.835820234706222,30.123052996164084,0,0
0.9973700666833594,0.8759545829617537,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,1200.5,201.196517944336,289.0283203125,292.119384765625,21.60549545288086,91556.4375,6.276019522666525,20.597848769141205,0,0
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,964.1875,65.73473358154297,291.083740234375,293.21337890625,43.80480194091797,99494.0625,19.500362258115764,27.23311060626431,0,1
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,4429.375,375.9376525878906,293.564453125,301.764404296875,32.31218338012695,95951.375,9.181172531782336,22.34341265561517,1,3
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,401.0625,36.66974258422852,292.6689453125,293.325927734375,47.17666244506836,99331.4375,18.72495484031267,18.04809128917788,0,1
0.9973447413995586,0.8759493271711989,0.9999969293756408,0.997377866036615,0.9968612481201262,1.0,0.9991120728099077,0.9980044508275512,1.0,0.9991806258047262,0.9986729323310044,1.0,0.9988615822468745,0.9984132001909245,1.0,0.9976297447898048,0.9979647450516325,1.0,0.9226476063560085,0.7006802816840434,0.9999970326409553,1.0,1.0,0.9999979550102296,1509.8125,77.85955810546875,290.01513671875,294.882080078125,31.53961944580078,93483.25,4.257533452626186,11.427809482334643,0,0
0.997401236263542,0.8759650945428916,0.9998925281474769,0.9975162778002016,0.9967779184242289,0.9999017763846254,0.9991380706781854,0.9979271512673051,0.9998844270323985,0.9991416079858908,0.998697368421233,0.9998975155280263,0.9988808122765249,0.9984255970644114,0.9999027081244449,0.9976357862219629,0.9979362400803637,0.9998935281837902,0.9226587426061883,0.7006830968369258,0.9998951533136307,1.0,1.0,0.99989263803689,736.0,3.062654972076416,292.91015625,294.192626953125,42.95536422729492,98472.375,16.756053216858607,31.741272823567574,1,2
0.9973973400659304,0.8759685984032899,0.9999836233367603,0.9973913227358508,0.9968552959989552,0.9999853709508955,0.9991200721539144,0.9979861430370107,0.999987267384931,0.9991806258047262,0.9986785714287834,0.9999896480331358,0.9988596592439194,0.9984214647732728,0.9999869608826586,0.9976237033576751,0.9979647450516325,0.9999832985386305,0.9226494623977288,0.7006816892604775,0.9999881305638141,1.0,1.0,0.9999907975460189,488.875,3.703135251998901,285.2317199707031,286.958984375,18.35654640197754,94280.25,10.10898908245172,7.622921480740714,0,0
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,4671.75,30.09897994995117,297.46337890625,301.812744140625,48.86865615844727,98437.1875,8.83123960064195,16.59554590431025,0,1
0.9961641935553587,0.8758424594295633,0.6496335721596722,0.996464732874955,0.9977262897254491,1.0,0.9967062700858094,0.9972945153929658,1.0,0.9974350918049595,0.9987800751880798,1.0,0.9981750701896885,0.9983326205130396,1.0,0.999448215864362,0.9993937942776512,1.0,0.9222615496836681,0.7004972967493615,0.6490445103857496,1.0,1.0,0.6491605316973406,1370.75,662.5592651367188,290.577880859375,303.247314453125,23.27240753173828,87601.375,0.836799854188526,16.904642980547226,1,3
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,419.25,19.84390449523925,290.796875,294.747802734375,35.64268493652344,99185.5,20.762768991321664,29.01181417221468,0,1
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,610.6875,21.5937728881836,290.1939697265625,291.999755859375,36.26182556152344,100602.1875,11.353000574752413,13.172115611475254,0,1
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,573.15625,18.5468807220459,288.9545288085937,291.3177795410156,28.505762100219727,98187.3125,15.328055912367812,22.694139976585955,1,2
0.9973642223871195,0.8759510791014122,0.9999959058341901,0.997377866036615,0.9968632321604787,0.9999958202716925,0.9991120728099077,0.9980064850264938,0.9999970617042138,0.9991847329435473,0.9986785714287691,0.9999989648033107,0.9988596592439194,0.998411134045341,0.9999979939819426,0.9976297447898048,0.9979647450516325,0.9999958246346594,0.9226476063560085,0.7006802816840434,0.9999970326409553,1.0,1.0,0.9999979550102296,623.6875,4.203362464904785,291.2585754394531,292.6220397949219,36.57814025878906,99988.5,13.95994219460236,17.26950632783969,0,0
0.9950829987474066,0.8753186323030064,0.9050225179119309,0.9974374599901239,0.9977937470983846,0.9052194357366119,0.9989340874048906,0.9965703405657251,0.9048579823701388,0.998597412091982,0.9985545112783427,0.9049917184264302,0.998557747778861,0.9986404762051393,0.9058986960882791,0.9980264655004589,0.9986127580650503,0.9056263048016291,0.9229594213607157,0.7005747134524967,0.905091988130529,1.0,1.0,0.905413087934555,2271.25,1.2812657356262207,289.06805419921875,290.459228515625,36.295928955078125,90844.5,4.090704321193533,28.430700083421765,0,1
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,62.375,67.97042083740234,291.8724365234375,293.77294921875,41.46471786499024,98338.3125,10.8110739242759,14.826103793482904,0,0
0.9959693836799488,0.8774805141562325,0.4992180143296352,0.997781567013277,0.9978671565922355,0.4992591431556974,0.9993380542797183,0.9983502646495168,0.49980313418218003,0.9979854484070643,0.9990921052634292,0.4989513457556143,0.9971924156763237,0.9990743667779043,0.5006519558675961,0.9994079396501689,0.9991980601417367,0.49995093945719304,0.9223821923938118,0.7002917905918906,0.4993293768546607,1.0,1.0,0.4998077709611408,935.6875,0.5469307899475098,289.13006591796875,291.31787109375,32.73041534423828,96879.8125,21.862448579983223,27.96766589686336,1,3
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,1685.625,48.95839309692383,295.2885131835937,297.448974609375,50.34730529785156,98342.625,14.366568475297422,23.59919211395748,0,1
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,323.125,21.812578201293945,294.84521484375,299.2138671875,47.929664611816406,98272.6875,9.761225008525065,16.76629128941766,0,1
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,279.84375,229.9063262939453,292.1018371582031,295.816162109375,43.35707092285156,99399.75,23.91938896881312,28.176966132910284,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,283.52850341796875,285.8900756835937,15.261578559875488,97491.3125,14.22590737967918,22.64481232694368,0,0
0.9960297747414586,0.8745127444160943,0.8978239508698849,0.9967684698002017,0.9977897790174808,0.8978369905955006,0.9988700926522966,0.9971033006914212,0.8976150832515515,0.998622054924752,0.9981710526318466,0.8976904761903555,0.9989442713741283,0.9991446157279569,0.8986158475425583,0.9978593192113294,0.998529143482557,0.8983308977035023,0.9230522234453247,0.7006408695442872,0.8977814045497752,1.0,1.0,0.8979693251532979,155.9375,0.150153562426567,289.3145751953125,290.53887939453125,40.441192626953125,97630.1875,15.026875526214676,17.716228145768675,0,1
0.9973778590784264,0.8759563348918533,0.9999928352098308,0.9973894003502721,0.9968552959989694,1.0,0.999116072481911,0.997996314031738,1.0,0.9991806258047262,0.9986860902257462,1.0,0.9988635052498722,0.9984152663365364,1.0,0.9976257171683756,0.9979704460458834,1.0,0.9226457503143308,0.7006816892604775,0.9999920870425427,1.0,1.0,0.9999948875255669,786.0625,95.1773681640625,286.02197265625,294.60009765625,31.846248626708984,91069.75,3.945342240953354,22.184564225061788,0,0
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,11.375,50.17382049560547,286.9730224609375,291.3291320800781,22.73563766479492,95019.375,19.10787948000615,31.417300385893363,1,2
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,17.1875,131.67193603515625,292.191162109375,294.7958984375,32.356414794921875,97954.0625,19.17443377306575,29.53542382790706,0,0
0.9963862768132117,0.8761437914219954,0.5616816786080179,0.9979334354760283,0.9970656042791717,0.5614514106582718,0.9999700024598042,0.9993043039583824,0.5621028403525585,0.9984885729131037,0.9972161654137324,0.5613074534160702,0.9977962386062558,0.9984793168495543,0.5627342026077926,0.9990172603717014,0.9992455684269856,0.5622014613778248,0.922554804271229,0.7002509708757145,0.5618921859545196,1.0,1.0,0.5621032719836592,319.28125,0.4062610268592834,288.5060119628906,289.9442138671875,36.15656280517578,100109.0625,17.18963963629215,20.89543028441261,0,1
0.9973739628808715,0.8759633426126925,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,2659.0,134.87533569335938,298.785400390625,302.4638671875,53.87645721435547,100121.4375,5.94935183775132,5.847760037331876,0,0
0.997401236263542,0.8759650945428916,0.9998925281474769,0.9975162778002016,0.9967779184242289,0.9999017763846254,0.9991380706781854,0.9979271512673051,0.9998844270323985,0.9991416079858908,0.998697368421233,0.9998975155280263,0.9988808122765249,0.9984255970644114,0.9999027081244449,0.9976357862219629,0.9979362400803637,0.9998935281837902,0.9226587426061883,0.7006830968369258,0.9998951533136307,1.0,1.0,0.99989263803689,736.0,3.062654972076416,292.91015625,294.192626953125,42.95536422729492,98472.375,16.756053216858607,31.741272823567574,1,2
0.9971713606106221,0.8768007652429759,0.6524912998975978,0.9963570792812106,0.9985278420384702,1.0,0.9992240636268832,0.997107369089349,1.0,0.9978848235060696,0.9983458646618999,1.0,0.9963443713704407,0.9979751773269214,1.0,0.9993656496253038,0.9977253032927109,1.0,0.794044333412117,0.8694205430148116,0.6683125618199597,1.0,1.0,0.6520971370142021,626.875,136.4690399169922,283.02490234375,303.6298828125,27.435047149658203,85119.875,0.3125518458160881,1.4696932266525529,0,0
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,1649.75,348.0782470703125,292.6712646484375,296.771240234375,43.96046447753906,100176.0,16.95786460351874,22.99202578884322,0,0
0.997348637597085,0.8759458233108433,1.0,0.9973759436510221,0.9968592640797453,0.9999989550679231,0.999110072973906,0.997996314031738,0.9999990205680689,0.9991826793741438,0.9986766917295142,1.0,0.9988654282527989,0.9984090678997575,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,0.9999990108803161,1.0,1.0,0.9999989775051148,421.96875,4.687736511230469,284.96588134765625,286.884033203125,21.808624267578125,92824.4375,14.16588718637763,32.24595342288607,0,1
0.9967603117737411,0.8767499592675705,1.0,0.9975008987154581,0.9966430036784004,0.980874608150522,0.9994940414884894,0.9979373222621604,0.9807218413321053,0.9988068761718409,0.998498120301079,0.9811004140786892,0.9980327679705283,0.9982706361454206,0.9812397191575073,0.9978089739432932,0.9982022864787297,0.980979123173249,0.9227144238569025,0.7008210393261578,0.9810039564787729,1.0,1.0,0.9810582822085934,0.0625,138.39071655273438,293.242919921875,293.577392578125,30.59066772460937,97897.5,18.108377588306933,24.515179905413067,0,1
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,511.09375,233.4846343994141,287.1954345703125,291.8336486816406,31.32013320922852,94043.5,18.399078138962874,26.23077212930208,0,1
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,224.625,62.359413146972656,293.0765380859375,293.51470947265625,40.97943115234375,101470.75,10.30247262437041,17.030174739247652,0,1
0.9973661704858614,0.8759580868221519,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,2860.25,140.5001678466797,294.593505859375,299.908203125,37.634910583496094,96800.0625,6.997314878786293,14.998509427271872,0,0
0.99783761038411,0.876487169739363,0.8318004094166369,0.9984986168435626,0.9986687089054556,0.8312946708463969,0.9991580690383728,0.9974369093196742,0.8316856023506887,0.9987103584093688,0.9978834586467968,0.831316770186362,0.9981250721126287,0.9991198219809547,0.8326068204614288,0.998298329946806,0.9983486119979119,0.8322244258872331,0.9226754469813869,0.7007999256798598,0.8314055390701824,1.0,1.0,0.8314856850715557,503.25,0.1994288861751556,297.726318359375,298.15869140625,60.44725036621094,100176.6875,18.596032834714,15.66339297515385,0,1
0.9973681185846033,0.8759580868221519,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,2073.0,65.53510284423828,291.1474609375,297.972412109375,29.51000022888184,96931.8125,6.7411102802500285,18.572548281332715,1,3
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,419.5,127.96891021728516,294.0990600585937,295.999755859375,43.67698669433594,98972.1875,18.60673046790914,32.272806709841625,1,2
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,2200.125,180.900146484375,292.0658569335937,296.213623046875,40.64603042602539,99309.5625,11.673792693490691,13.088524255080232,0,0
0.9973661704858614,0.8759510791013838,1.0,0.9973720988798078,0.9968592640797453,1.0,0.999110072973906,0.9979942798327954,1.0,0.9991806258047262,0.9986748120302593,1.0,0.998867351255754,0.998411134045341,1.0,0.9976297447898048,0.9979609443887938,1.0,0.9226476063560085,0.7006802816840434,1.0,1.0,1.0,1.0,809.5625,58.27602767944336,292.1641540527344,294.47509765625,40.00312423706055,98549.9375,15.97352256481102,20.04627166485292,0,1
